140020023,EL CHIVO,R,202655.695,1033812.324,14002,
140020024,LA CORONILLA,R,202643.294,1033504.57,14002,
140020025,CRUCERO DE LOS POZOS,R,202103.549,1033520.447,14002,
140020026,DOS HERMANOS,R,202544.828,1033320.884,14002,
140020027,EL DURAZNO,R,202558.267,1033446.043,14002,
140020028,LA ESPERANZA,R,202827.587,1034111.553,14002,
140020029,LA FLORIDA,R,202852.854,1034013.261,14002,
140020030,MARAVILLAS [FRACCIONAMIENTO],R,202558.796,1033332.261,14002,
140020031,EL GIGANTE,R,202546.932,1033952.311,14002,
140020032,LOS GUAYABITOS (LOS ARIETES),R,202600.484,1033909.377,14002,
140020033,LA LAGUNILLA,R,202739.342,1034034.428,14002,
140020034,LA MAGDALENA (CASITAS BLANCAS),R,202610.398,1033619.441,14002,
140020035,LAS MARAVILLAS (EL CUARENTA),R,202530.362,1033333.792,14002,
140020036,MONTENEGRO,R,202450.57,1033253.657,14002,
140020037,EL PANTANO SAN MARCOS,R,202215.518,1033529.517,14002,
140020038,LOS PINOS,R,202549.058,1033334.895,14002,
140020039,EL QUELELE,R,202353.57,1033521.454,14002,
140020040,EL RAMIREÑO,R,202906.085,1033755.197,14002,
140020041,SANTA ANA TRES (CRESTA AVICOLA),R,202447.086,1033442.849,14002,
140020042,LA SOLEDAD,R,202341.294,1033505.941,14002,
140020043,ACATLAN DE JUAREZ [SUBESTACION ELECTRICA],R,202504.357,1033338.039,14002,
140020044,LA TABERNA (MIRAVALLE),R,202533.982,1033457.824,14002,
140020045,TEPETATITOS,R,202828.534,1033549.607,14002,
140020046,LAS VARAS (LAS VARITAS),R,202741.905,1033922.261,14002,
140020047,AGUA ZARCA,R,202456.543,1033503.142,14002,
140020048,LAS ALBERQUITAS [BALNEARIO],R,202511.919,1033455.642,14002,
140020053,LAS CARRETAS,R,202533.615,1033801.582,14002,
140020055,PEREZ Y DELANDA,R,202540.543,1033750.632,14002,
140020056,CELSO ESPINOZA,R,202555,1033611,14002,
140020057,CHAVARIN,R,202621.312,1033809.337,14002,
140020058,HELIODORO CAMACHO (LA YERBABUENA),R,202534.004,1033626.902,14002,
140020059,LOS HORNITOS (LA PRESITA),R,202616.131,1033738.127,14002,
140020060,LOS MEZCALES DOS MIL,R,202601.778,1033535.436,14002,
140020061,EL RIO,R,202616.331,1033750.747,14002,
140020062,VILLA DE LOS NIÑOS,R,202421.06,1033231.185,14002,
140020063,EL NOVILLERO,R,202736.6,1033913.67,14002,
140030001,AHUALULCO DE MERCADO,U,204202,1035830,14003,
140030004,EL CARMEN (EL CAPULIN),R,203911.022,1035444.556,14003,
140030006,EL CUERVO,R,204220.061,1035803.159,14003,
140030007,CHAPULIMITA (CHAPULI),R,204502.364,1035540.993,14003,
140030010,LA FABRICA,R,204115.572,1035802.951,14003,
140030011,FALDA DEL AGUACATE (EL AGUACATE),R,204044.88,1040120.935,14003,
140030018,EL MIRADOR,R,204633.406,1035438.039,14003,
140030019,LA MORA (LA MORITA),R,204221.308,1040200.174,14003,
140030020,LOS NOGALES,R,204124.017,1035728.923,14003,
140030021,LA PEÑA,R,204352.795,1035359.946,14003,
140030026,EL RODEO,R,204147.493,1040127.625,14003,
140030028,SANTA CRUZ DE BARCENAS (SANTA CRUZ),R,204005.107,1040005.005,14003,
140030029,EL SAUCILLO,R,204449.036,1035248.775,14003,
140030030,EL SOLTERO,R,204530,1035510,14003,
140030031,TEUCHITECO,R,204018.237,1040151.966,14003,
140030032,TIRO PATRIA,R,204056.53,1040311.552,14003,
140030038,PORTES GIL (SAN IGNACIO),R,203914.496,1035607.073,14003,
140030039,AGUA BLANCA,R,204436.842,1035314.509,14003,
140030043,LOS SAUCES,R,203835.013,1040051.158,14003,
140030048,EL GUAYABITO,R,204525,1035506,14003,
140030051,EL LECHON [GRANJA AGROPECUARIA],R,204213.946,1035707.916,14003,
140030054,MAZOCAUI [GRANJA],R,204139.818,1035558.178,14003,
140030055,URES [GRANJA],R,204208.957,1035549.618,14003,
140030056,RANCHO LOS LAURELES UNO,R,204338.452,1035410.386,14003,
140030057,BAVIACORA [GRANJA],R,204039.819,1035451.062,14003,
140030058,TECORIPA [GRANJA],R,204029.114,1035435.727,14003,
140030059,LA COFRADIA (RANCHO LOS PARADOS),R,204144.47,1035701.049,14003,
140030060,EL COLGADO,R,204128,1035523,14003,
140030061,LOS CUATILLOS,R,204102.061,1040007.601,14003,
140030066,EL SALTEÑO,R,204253.188,1035909.025,14003,
140030068,RANCHO GERMAN,R,204256.217,1035836.284,14003,
140030069,EL CAMICHIN,R,204144.808,1035723.617,14003,
140030070,FELIPE MEDINA,R,204237.11,1035854.944,14003,
140030071,JESUS OROZCO,R,204133,1035549,14003,
140030072,JOSE ROBLES,R,204124.006,1035524.161,14003,
